:START_ID,:END_ID,relation,:TYPE
21594,10890,导演,导演
20664,10891,导演,导演
20759,10892,导演,导演
21367,10893,导演,导演
21777,10894,导演,导演
20527,10895,导演,导演
21672,10896,导演,导演
20635,10897,导演,导演
20040,10898,导演,导演
20563,10899,导演,导演
20173,10900,导演,导演
21463,10901,导演,导演
21628,10902,导演,导演
20358,10902,导演,导演
20759,10903,导演,导演
21563,10904,导演,导演
21671,10905,导演,导演
20765,10906,导演,导演
20865,10907,导演,导演
20199,10908,导演,导演
20334,10909,导演,导演
21112,10910,导演,导演
20543,10911,导演,导演
21070,10912,导演,导演
20850,10913,导演,导演
20395,10914,导演,导演
20194,10915,导演,导演
20255,10916,导演,导演
20815,10917,导演,导演
21136,10917,导演,导演
21156,10918,导演,导演
20755,10919,导演,导演
20908,10920,导演,导演
21021,10921,导演,导演
20197,10922,导演,导演
20861,10923,导演,导演
21055,10924,导演,导演
20315,10925,导演,导演
20465,10926,导演,导演
20792,10927,导演,导演
20483,10928,导演,导演
20056,10929,导演,导演
20200,10930,导演,导演
21603,10931,导演,导演
21070,10932,导演,导演
21260,10933,导演,导演
20793,10934,导演,导演
20702,10935,导演,导演
21277,10936,导演,导演
21463,10937,导演,导演
20513,10938,导演,导演
21594,10939,导演,导演
21447,10940,导演,导演
21743,10941,导演,导演
20539,10942,导演,导演
21188,10943,导演,导演
20520,10944,导演,导演
21339,10945,导演,导演
20751,10945,导演,导演
21090,10946,导演,导演
20670,10947,导演,导演
21449,10948,导演,导演
20990,10948,导演,导演
20078,10949,导演,导演
20276,10950,导演,导演
20751,10951,导演,导演
21290,10952,导演,导演
20781,10953,导演,导演
20759,10954,导演,导演
20175,10955,导演,导演
21536,10956,导演,导演
20311,10957,导演,导演
21130,10958,导演,导演
20798,10959,导演,导演
20463,10960,导演,导演
20904,10961,导演,导演
21606,10962,导演,导演
20724,10963,导演,导演
20483,10964,导演,导演
20083,10965,导演,导演
21265,10966,导演,导演
20412,10967,导演,导演
20315,10968,导演,导演
20781,10969,导演,导演
20685,10970,导演,导演
21292,10971,导演,导演
20782,10972,导演,导演
20670,10973,导演,导演
20027,10974,导演,导演
20690,10975,导演,导演
20561,10976,导演,导演
20079,10977,导演,导演
20021,10978,导演,导演
20898,10978,导演,导演
20440,10979,导演,导演
20142,10979,导演,导演
20426,10980,导演,导演
21197,10980,导演,导演
20067,10981,导演,导演
20426,10982,导演,导演
20315,10983,导演,导演
20064,10984,导演,导演
21125,10985,导演,导演
20010,10986,导演,导演
21456,10987,导演,导演
21539,10988,导演,导演
20326,10989,导演,导演
20914,10990,导演,导演
21413,10991,导演,导演
21125,10992,导演,导演
21397,10993,导演,导演
20423,10994,导演,导演
20345,10995,导演,导演
21126,10996,导演,导演
20531,10997,导演,导演
20635,10998,导演,导演
21603,10999,导演,导演
20824,11000,导演,导演
21023,11001,导演,导演
20144,11001,导演,导演
21028,11002,导演,导演
20696,11003,导演,导演
20550,11004,导演,导演
21222,11005,导演,导演
20425,11006,导演,导演
21424,11007,导演,导演
21617,11008,导演,导演
21764,11008,导演,导演
20550,11009,导演,导演
20553,11010,导演,导演
21617,11011,导演,导演
21764,11011,导演,导演
20705,11012,导演,导演
20510,11013,导演,导演
21218,11014,导演,导演
20781,11015,导演,导演
20841,11016,导演,导演
21760,11017,导演,导演
21255,11018,导演,导演
20200,11019,导演,导演
21744,11020,导演,导演
21752,11021,导演,导演
20939,11022,导演,导演
21713,11023,导演,导演
20304,11024,导演,导演
20645,11024,导演,导演
20376,11025,导演,导演
20171,11026,导演,导演
21552,11027,导演,导演
20029,11027,导演,导演
20959,11028,导演,导演
21404,11029,导演,导演
21404,11030,导演,导演
20697,11031,导演,导演
20786,11032,导演,导演
21441,11033,导演,导演
21605,11033,导演,导演
20918,11034,导演,导演
20053,11035,导演,导演
21529,11036,导演,导演
20653,11037,导演,导演
21047,11038,导演,导演
21104,11039,导演,导演
20433,11040,导演,导演
20635,11041,导演,导演
20137,11042,导演,导演
21433,11043,导演,导演
20698,11044,导演,导演
20839,11045,导演,导演
21194,11046,导演,导演
20803,11047,导演,导演
20324,11048,导演,导演
20977,11049,导演,导演
21481,11050,导演,导演
20243,11051,导演,导演
